id,name,description,brand,segment,category,category_path,color,material,premium,price,original_price,discount_pct,in_stock,avg_rating,rating_count,sizes,images,embed_text
ay-000850,Jacket 'WINDSOR',The sand Alpaca blend jacket provides reliable warmth and comfort. Its lightweight structure makes it suitable for autumn walks or casual weekend outings. This jacket offers a practical layer for unpredictable British weather.,VERO MODA,women,Jackets,Clothing|Jackets,sand,Alpaca blend,false,59.95,,,true,4.8,139,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000850-1.jpg,Jacket 'WINDSOR' VERO MODA Jackets The sand Alpaca blend jacket provides reliable warmth and comfort. Its lightweight structure makes it suitable for autumn walks or casual weekend outings. This jacket offers a practical layer for unpredictable British weather.
ay-000851,T-Shirt 'TRENTO',"This white t-shirt is constructed from soft Organic cotton. Its lightweight nature is comparable to a standard sheet of printer paper. It provides simple, durable comfort for everyday use.",BOSS,women,Tops,Clothing|Tops,white,Organic cotton,true,54.45,108.90,50,true,3.6,434,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000851-1.jpg,"T-Shirt 'TRENTO' BOSS Tops This white t-shirt is constructed from soft Organic cotton. Its lightweight nature is comparable to a standard sheet of printer paper. It provides simple, durable comfort for everyday use."
ay-000852,Trainers 'FOLKE',"Recycled mesh offers breathable construction and a lightweight feel. These trainers are coloured a deep navy and feature durable stitching throughout. They are designed to provide reliable support for casual, everyday wear.",Birkenstock,kids,Sneakers,Shoes|Sneakers,navy,Recycled mesh,false,154.90,,,false,3.6,168,30|31|32|33|34,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000852-1.jpg,"Trainers 'FOLKE' Birkenstock Sneakers Recycled mesh offers breathable construction and a lightweight feel. These trainers are coloured a deep navy and feature durable stitching throughout. They are designed to provide reliable support for casual, everyday wear."
ay-000853,Sports Jacket 'VITORIA',"This sports jacket is constructed from breathable olive cotton poplin. Its lightweight design ensures comfort during active pursuits, making it ideal for weekend rounds of golf or general sporting events.",VERO MODA,women,Sports jackets,Sportswear|Sports jackets,olive,Cotton poplin,false,71.00,,,true,3.9,122,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000853-1.jpg,"Sports Jacket 'VITORIA' VERO MODA Sports jackets This sports jacket is constructed from breathable olive cotton poplin. Its lightweight design ensures comfort during active pursuits, making it ideal for weekend rounds of golf or general sporting events."
ay-000854,Jacket 'DUBLIN',"This rose jacket is constructed from lightweight viscose, offering comfortable movement throughout the day. Its simple design makes it suitable for transitioning from the office to an evening engagement. The material drapes well and is easy to maintain.",Polo Ralph Lauren,women,Jackets,Clothing|Jackets,rose,Viscose,true,172.47,344.95,50,true,4.5,350,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000854-1.jpg,"Jacket 'DUBLIN' Polo Ralph Lauren Jackets This rose jacket is constructed from lightweight viscose, offering comfortable movement throughout the day. Its simple design makes it suitable for transitioning from the office to an evening engagement. The material drapes well and is easy to maintain."
ay-000855,Boots 'SELBY',"These grey boots are constructed from durable recycled mesh, suitable for daily walking. They provide good breathability and reliable support for varied conditions. Note that they require regular cleaning to maintain their overall condition.",Marco Tozzi,women,Boots,Shoes|Boots,grey,Recycled mesh,false,43.99,87.99,50,true,4.9,216,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000855-1.jpg,"Boots 'SELBY' Marco Tozzi Boots These grey boots are constructed from durable recycled mesh, suitable for daily walking. They provide good breathability and reliable support for varied conditions. Note that they require regular cleaning to maintain their overall condition."
ay-000856,Boots 'AVORA',"These olive suede boots provide comfortable, sturdy footwear for daily use. The durable suede material offers a refined appearance suitable for smart casual occasions. They are well suited for autumn walks and general outdoor wear.",Reebok Classics,men,Boots,Shoes|Boots,olive,Suede,false,35.45,70.90,50,true,4.5,474,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000856-1.jpg,"Boots 'AVORA' Reebok Classics Boots These olive suede boots provide comfortable, sturdy footwear for daily use. The durable suede material offers a refined appearance suitable for smart casual occasions. They are well suited for autumn walks and general outdoor wear."
ay-000857,Ankle Boots 'VENLO',"The leather provides a rich, supple feel, forming the basis of these ankle boots. The deep bordeaux hue offers a sophisticated, classic appearance. These boots are designed for durability and everyday wear.",RÆRE by Lorena Rae,women,Ankle boots,Shoes|Ankle boots,bordeaux,Leather,false,24.00,,,true,3.8,310,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000857-1.jpg,"Ankle Boots 'VENLO' RÆRE by Lorena Rae Ankle boots The leather provides a rich, supple feel, forming the basis of these ankle boots. The deep bordeaux hue offers a sophisticated, classic appearance. These boots are designed for durability and everyday wear."
ay-000858,Knit 'ORVIETO',"When cooler temperatures arrive, this knit is suitable for casual wear. It is constructed from a comfortable cotton blend and features a rich, warm cognac shade. This simple piece offers dependable warmth and a classic finish for everyday layering.",VILA,women,Sweaters & knitwear,Clothing|Sweaters & knitwear,cognac,Cotton blend,false,107.12,133.90,20,true,4.7,533,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000858-1.jpg,"Knit 'ORVIETO' VILA Sweaters & knitwear When cooler temperatures arrive, this knit is suitable for casual wear. It is constructed from a comfortable cotton blend and features a rich, warm cognac shade. This simple piece offers dependable warmth and a classic finish for everyday layering."
ay-000859,Blouse 'LERIDA',"This blouse is constructed from durable anthracite denim, offering a reliable fit for versatile styling. Its tailored design makes it appropriate for both professional and casual settings. Please note that the denim material requires careful, cool machine washing.",NA-KD,women,Blouses & tunics,Clothing|Blouses & tunics,anthracite,Denim,false,51.99,,,true,4.3,227,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000859-1.jpg,"Blouse 'LERIDA' NA-KD Blouses & tunics This blouse is constructed from durable anthracite denim, offering a reliable fit for versatile styling. Its tailored design makes it appropriate for both professional and casual settings. Please note that the denim material requires careful, cool machine washing."
ay-000860,Loafers 'ARBOR',These khaki mesh loafers feature a breathable mesh upper for all-day comfort. Their slip-on design ensures an effortless fit for transitioning between casual weekend wear and office settings. They provide a lightweight and adaptable look.,Copenhagen Studios,women,Slip-ons,Shoes|Slip-ons,khaki,Mesh,true,157.74,262.90,40,true,4.5,424,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000860-1.jpg,Loafers 'ARBOR' Copenhagen Studios Slip-ons These khaki mesh loafers feature a breathable mesh upper for all-day comfort. Their slip-on design ensures an effortless fit for transitioning between casual weekend wear and office settings. They provide a lightweight and adaptable look.
ay-000861,Sandals 'NORDEN',"The adjustable ankle strap secures these beige sandals. The sturdy design uses durable canvas across the upper footbed. They feature a functional slide-on style suitable for casual, everyday wear.",Puma,women,Sandals,Shoes|Sandals,beige,Canvas,false,44.20,52.00,15,true,4.5,589,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000861-1.jpg,"Sandals 'NORDEN' Puma Sandals The adjustable ankle strap secures these beige sandals. The sturdy design uses durable canvas across the upper footbed. They feature a functional slide-on style suitable for casual, everyday wear."
ay-000862,Sports Shoes 'PAVIA',"These athletic shoes feature a durable bordeaux recycled mesh construction, offering reliable support for training. They are designed for general use and provide good ventilation. Please note that the mesh material requires careful cleaning to prevent degradation.",Copenhagen Studios,men,Sports shoes,Shoes|Sports shoes,bordeaux,Recycled mesh,true,214.00,,,true,4.5,446,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000862-1.jpg,"Sports Shoes 'PAVIA' Copenhagen Studios Sports shoes These athletic shoes feature a durable bordeaux recycled mesh construction, offering reliable support for training. They are designed for general use and provide good ventilation. Please note that the mesh material requires careful cleaning to prevent degradation."
ay-000863,Sports Jacket 'PISA',"Beige pairs well with navy trousers, offering a versatile look for sporting activities. This sports jacket is constructed from a durable wool blend, providing both comfort and structure. It is designed for year-round wear and reliable performance.",NA-KD,men,Sports jackets,Sportswear|Sports jackets,beige,Wool blend,false,73.10,86.00,15,true,4.8,514,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000863-1.jpg,"Sports Jacket 'PISA' NA-KD Sports jackets Beige pairs well with navy trousers, offering a versatile look for sporting activities. This sports jacket is constructed from a durable wool blend, providing both comfort and structure. It is designed for year-round wear and reliable performance."
ay-000864,Sunglasses 'BADEN',"This pair of brown wool felt sunglasses offers a distinctive, subtle style. The durable wool felt construction will soften and mellow with regular wear, developing a unique patina over time. They provide comfortable, lightweight sun protection for casual use.",Polo Ralph Lauren,women,Sunglasses,Accessories|Sunglasses,brown,Wool felt,true,154.69,220.99,30,true,,,ONE SIZE,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000864-1.jpg,"Sunglasses 'BADEN' Polo Ralph Lauren Sunglasses This pair of brown wool felt sunglasses offers a distinctive, subtle style. The durable wool felt construction will soften and mellow with regular wear, developing a unique patina over time. They provide comfortable, lightweight sun protection for casual use."
ay-000865,Midi Dress 'GIRONA',"Featuring a simple button fastening, this midi dress is constructed entirely from breathable Organic cotton. The solid mocha hue offers a versatile and comfortable garment. It is suitable for everyday wear and simple styling.",NA-KD,women,Dresses,Clothing|Dresses,mocha,Organic cotton,false,64.00,,,true,4.0,271,XS|S|M|L|XL,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000865-1.jpg,"Midi Dress 'GIRONA' NA-KD Dresses Featuring a simple button fastening, this midi dress is constructed entirely from breathable Organic cotton. The solid mocha hue offers a versatile and comfortable garment. It is suitable for everyday wear and simple styling."
ay-000866,Trainers 'PARMA',"The grey leather trainers offer a classic, structured look suitable for everyday use. They provide durable construction, though they may require occasional waterproofing treatment. These trainers maintain a clean, dependable aesthetic.",adidas Originals,men,Sneakers,Shoes|Sneakers,grey,Leather,false,69.90,,,true,4.7,588,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000866-1.jpg,"Trainers 'PARMA' adidas Originals Sneakers The grey leather trainers offer a classic, structured look suitable for everyday use. They provide durable construction, though they may require occasional waterproofing treatment. These trainers maintain a clean, dependable aesthetic."
ay-000867,Running Shoes 'ANNECY',These running shoes utilise recycled mesh and feature a neutral sand colourway. They provide reliable support for extended urban runs and varied terrains. The durable construction ensures dependable performance with every mile.,Lauren Ralph Lauren,women,Running shoes,Sportswear|Running shoes,sand,Recycled mesh,true,144.97,289.95,50,true,3.6,123,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000867-1.jpg,Running Shoes 'ANNECY' Lauren Ralph Lauren Running shoes These running shoes utilise recycled mesh and feature a neutral sand colourway. They provide reliable support for extended urban runs and varied terrains. The durable construction ensures dependable performance with every mile.
